date,fund,company,ticker,holding,market value($),weight(%),action,shares
2020-11-05,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,832599.0,19158102.99,2.24,Buy,12336.0
2020-11-05,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,1352078.0,27095643.12,3.17,Buy,20032.0
2020-11-05,ARKQ,MATERIALISE NV-ADR,MTLS,1410783.0,54145851.54,6.34,Buy,20900.0
2020-11-05,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,3035982.27,3035982.27,0.36,Buy,638448.2000000002
2020-11-05,ARKQ,NANO DIMENSION LTD - ADR,NNDM,1989469.0,7500298.13,0.88,Buy,29484.0
2020-11-05,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,448893.0,14247863.82,1.67,Buy,6652.0
2020-11-05,ARKQ,NVIDIA CORP,NVDA,17558.0,9944851.2,1.16,Buy,260.0
2020-11-05,ARKQ,NXP SEMICONDUCTORS NV,NXPI,140133.0,20232402.54,2.37,Buy,2076.0
2020-11-05,ARKQ,PROTO LABS INC,PRLB,240143.0,31357872.94,3.67,Buy,3556.0
2020-11-05,ARKQ,RAVEN INDUSTRIES INC,RAVN,164108.0,3810587.76,0.45,Buy,2432.0
2020-11-05,ARKQ,ROCKWELL AUTOMATION INC,ROK,33862.0,8475658.6,0.99,Buy,500.0
2020-11-05,ARKQ,SPLUNK INC,SPLK,92645.0,19360952.1,2.27,Buy,1372.0
2020-11-05,ARKQ,SYNOPSYS INC,SNPS,75075.0,18060042.0,2.11,Buy,1112.0
2020-11-05,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,219986.0,19893333.98,2.33,Buy,3260.0
2020-11-05,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,125552.0,10148368.16,1.1900000000000002,Buy,1860.0
2020-11-05,ARKQ,TERADYNE INC,TER,144070.0,14309032.4,1.67,Buy,2136.0
2020-11-05,ARKQ,TESLA INC,TSLA,196893.0,86256854.37,10.1,Buy,2916.0
2020-11-05,ARKQ,TRIMBLE INC,TRMB,546901.0,30533482.83,3.5700000000000003,Buy,8104.0
2020-11-05,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,683608.0,13104765.36,1.53,Buy,10128.0
2020-11-05,ARKQ,WORKHORSE GROUP INC,WKHS,992873.0,17593709.56,2.06,Buy,14708.0
2020-11-05,ARKQ,XILINX INC,XLNX,226874.0,29477738.82,3.45,Buy,3360.0
2020-11-05,ARKW,ADOBE INC,ADBE,58176.0,28882638.72,0.92,Buy,678.0
2020-11-05,ARKW,ADYEN NV-UNSPON ADR,ADYEY,808130.0,31024110.7,0.99,Buy,9396.0
2020-11-05,ARKW,AGORA INC-ADR,API,720683.0,31637983.7,1.01,Buy,8382.0
2020-11-05,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,205425.0,59111043.75,1.88,Buy,2388.0
2020-11-05,ARKW,AMAZON.COM INC,AMZN,11511.0,38239542.0,1.22,Buy,132.0
2020-11-05,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,157116.0,31421628.84,1.0,Buy,1830.0
2020-11-05,ARKW,CLOUDFLARE INC - CLASS A,NET,279570.0,16215060.0,0.52,Buy,3252.0
2020-11-05,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,271881.0,37769708.52,1.2,Buy,3162.0
2020-11-05,ARKW,DOCUSIGN INC,DOCU,127743.0,30245710.11,0.96,Buy,1488.0
2020-11-05,ARKW,FACEBOOK INC-CLASS A,FB,329859.0,97202850.12,3.09,Buy,3834.0
2020-11-05,ARKW,FASTLY INC - CLASS A,FSLY,735716.0,54523912.76,1.7399999999999998,Buy,8556.0
2020-11-05,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,4998429.0,86322868.83,2.75,Buy,58122.0
2020-11-05,ARKW,HUBSPOT INC,HUBS,116020.0,39007084.2,1.24,Buy,1350.0
2020-11-05,ARKW,HUYA INC-ADR,HUYA,3123818.0,70816954.06,2.25,Buy,36324.0
2020-11-05,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,626706.0,63272237.76,2.01,Buy,7290.0
2020-11-05,ARKW,JD.COM INC-ADR,JD,355153.0,32528463.27,1.04,Buy,4128.0
2020-11-05,ARKW,KE HOLDINGS INC,BEKE,209195.0,15206384.55,0.48,Buy,2436.0
2020-11-05,ARKW,LENDINGTREE INC,TREE UW,272570.0,80408150.0,2.56,Buy,28730.0
2020-11-05,ARKW,MERCADOLIBRE INC,MELI,32146.0,46219518.8,1.47,Sell,2847.0
2020-11-05,ARKW,MORGAN STANLEY GOVT INSTL 8035,,5416151.55,5416151.55,0.1699999999999999,Sell,1312172.9400000004
2020-11-05,ARKW,NETFLIX INC,NFLX,125396.0,64423448.96,2.0500000000000003,Buy,1458.0
2020-11-05,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,434660.0,31599782.0,1.01,Buy,5058.0
2020-11-05,ARKW,NVIDIA CORP,NVDA,56337.0,31909276.8,1.02,Buy,654.0
2020-11-05,ARKW,OKTA INC,OKTA,131033.0,30555585.27,0.97,Buy,1524.0
2020-11-05,ARKW,PAGERDUTY INC,PD,2702457.0,81884447.1,2.6100000000000003,Buy,31428.0
2020-11-05,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,24994.0,296928.72,0.01,Buy,294.0
2020-11-05,ARKW,PAYPAL HOLDINGS INC,PYPL,268961.0,55018662.16,1.7500000000000002,Buy,3126.0
2020-11-05,ARKW,PINTEREST INC- CLASS A,PINS,1480271.0,93952800.37,2.9900000000000007,Buy,17214.0
2020-11-05,ARKW,PURE STORAGE INC - CLASS A,PSTG,4996941.0,86746895.76,2.76,Buy,58104.0
2020-11-05,ARKW,ROKU INC,ROKU,885963.0,199394832.78,6.35,Buy,10302.0
2020-11-05,ARKW,SEA LTD-ADR,SE,399917.0,73832676.54,2.35,Buy,4650.0
2020-11-05,ARKW,SHOPIFY INC - CLASS A,SHOP,11941.0,12376846.5,0.3899999999999999,Buy,138.0
2020-11-05,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,3134320.0,86037084.0,2.74,Buy,36450.0
2020-11-05,ARKW,SNAP INC - A,SNAP,1892778.0,78644925.9,2.5,Buy,22008.0
2020-11-05,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,2142511.0,40536308.12,1.29,Buy,24912.0
2020-11-05,ARKW,SPLUNK INC,SPLK,260745.0,54490490.1,1.73,Buy,3030.0
2020-11-05,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,408061.0,104618679.18,3.3300000000000005,Buy,4746.0
2020-11-05,ARKW,SQUARE INC - A,SQ,939246.0,164584076.58,5.24,Sell,5360.0
2020-11-05,ARKW,SYNOPSYS INC,SNPS,130471.0,31386103.76,1.0,Buy,1518.0
2020-11-05,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,390270.0,35292116.1,1.12,Buy,4536.0
2020-11-05,ARKW,TELADOC HEALTH INC,TDOC,440145.0,91774633.95,2.92,Buy,5118.0
2020-11-05,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1145182.0,92565061.06,2.95,Buy,13320.0
2020-11-05,ARKW,TESLA INC,TSLA,649443.0,284514483.87,9.06,Buy,7554.0
2020-11-05,ARKW,TRADE DESK INC/THE -CLASS A,TTD,63710.0,41239483.0,1.31,Buy,744.0
2020-11-05,ARKW,TWILIO INC - A,TWLO,268406.0,82545581.24,2.63,Buy,3120.0
2020-11-05,ARKW,UNITY SOFTWARE INC,U,332023.0,36774867.48,1.17,Buy,3864.0
2020-11-05,ARKW,VERACYTE INC,VCYT,1473163.0,61887577.63,1.97,Sell,5766.0
2020-11-05,ARKW,ZILLOW GROUP INC - C,Z,646115.0,67099042.75,2.14,Buy,7512.0
2020-11-05,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,55684.0,27659913.32,0.88,Buy,648.0
2020-11-04,ARKF,MORGAN STANLEY GOVT INSTL 8035,,5537261.5,5537261.5,0.57,Buy,3098805.95
2020-11-04,ARKF,SNAP INC - A,SNAP,577391.0,24244648.09,2.52,Sell,23297.0
2020-11-04,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,554113.0,10084856.6,1.05,Buy,43300.0
2020-11-04,ARKF,Z HOLDINGS CORP,4689,4473914.0,27353308.58,2.8400000000000003,Buy,567102.0
2020-11-04,ARKG,10X GENOMICS INC-CLASS A,TXG,276800.0,39250240.0,1.31,Buy,2584.0
2020-11-04,ARKG,ACCOLADE INC,ACCD,1228779.0,42233134.23,1.41,Buy,58679.0
2020-11-04,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,802016.0,40092779.84,1.34,Buy,7496.0
2020-11-04,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,4628452.0,18143531.84,0.61,Buy,43256.0
2020-11-04,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,2924339.0,173150112.19,5.79,Buy,7277.0
2020-11-04,ARKG,BEAM THERAPEUTICS INC,BEAM,514784.0,18125544.64,0.61,Buy,4816.0
2020-11-04,ARKG,BERKELEY LIGHTS INC,BLI,103459.0,7787358.93,0.26,Buy,968.0
2020-11-04,ARKG,CAREDX INC,CDNA,2227402.0,116649042.74,3.9,Buy,20816.0
2020-11-04,ARKG,CASTLE BIOSCIENCES INC,CSTL,536416.0,27051458.88,0.9000000000000001,Buy,5016.0
2020-11-04,ARKG,CELLECTIS - ADR,CLLS,4419472.0,72921288.0,2.44,Buy,41304.0
2020-11-04,ARKG,CODEXIS INC,CDXS,1691934.0,23974704.78,0.8,Buy,15816.0
2020-11-04,ARKG,CRISPR THERAPEUTICS AG,CRSP,2584158.0,246812930.58,8.25,Buy,24152.0
2020-11-04,ARKG,EXACT SCIENCES CORP,EXAS,869829.0,107119441.35,3.58,Buy,55728.0
2020-11-04,ARKG,FATE THERAPEUTICS INC,FATE,1725088.0,85943884.16,2.87,Buy,16120.0
2020-11-04,ARKG,GUARDANT HEALTH INC,GH,280296.0,31785566.4,1.06,Buy,2616.0
2020-11-04,ARKG,ILLUMINA INC,ILMN,190060.0,59171379.8,1.98,Sell,7383.0
2020-11-04,ARKG,INCYTE CORP,INCY,777981.0,70959647.01,2.37,Buy,7272.0
2020-11-04,ARKG,IONIS PHARMACEUTICALS INC,IONS,954626.0,45449743.86,1.52,Buy,8920.0
2020-11-04,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,2961266.0,117206908.28,3.92,Buy,27672.0
2020-11-04,ARKG,MORGAN STANLEY GOVT INSTL 8035,,1796416.89,1796416.89,0.06,Sell,4794531.61
2020-11-04,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,529180.0,20669770.8,0.69,Buy,4944.0
2020-11-04,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,362211.0,30338793.36,1.01,Buy,3384.0
2020-11-04,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,15420585.0,191215254.0,6.39,Buy,144112.0
2020-11-04,ARKG,PERSONALIS INC,PSNL,3980630.0,105009019.4,3.51,Buy,37200.0
2020-11-04,ARKG,PHREESIA INC,PHR,683153.0,27039195.74,0.9000000000000001,Buy,6384.0
2020-11-04,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,1976806.0,19372698.8,0.65,Buy,18472.0
2020-11-04,ARKG,PURE STORAGE INC - CLASS A,PSTG,4489171.0,77752441.72,2.6,Buy,41952.0
2020-11-04,ARKG,REGENERON PHARMACEUTICALS,REGN,26942.0,15818725.88,0.53,Buy,248.0
2020-11-04,ARKG,REPARE THERAPEUTICS INC,RPTX,275158.0,7635634.5,0.26,Buy,2576.0
2020-11-04,ARKG,SCHRODINGER INC,SDGR,619501.0,31154705.29,1.04,Buy,5792.0
2020-11-04,ARKG,SERES THERAPEUTICS INC,MCRB,3404671.0,113035077.2,3.78,Buy,31816.0
2020-11-04,ARKG,SURFACE ONCOLOGY INC,SURF,544434.0,4872684.3,0.16,Buy,5088.0
2020-11-04,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3675864.0,30362636.64,1.02,Sell,113271.0
2020-11-04,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,1982394.0,32332846.14,1.08,Buy,18528.0
2020-11-04,ARKG,TELADOC HEALTH INC,TDOC,545801.0,108472490.74,3.63,Buy,5104.0
2020-11-04,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,34020.0,17383199.4,0.58,Buy,320.0
2020-11-04,ARKG,TWIST BIOSCIENCE CORP,TWST,1691142.0,152084400.06,5.08,Buy,15808.0
2020-11-04,ARKG,VERACYTE INC,VCYT,1801203.0,72102156.09,2.41,Buy,16832.0
2020-11-04,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,211492.0,45489814.28,1.52,Buy,1976.0
2020-11-04,ARKK,CRISPR THERAPEUTICS AG,CRSP,5727032.0,546988826.32,5.26,Buy,24111.0
2020-11-04,ARKK,DOCUSIGN INC,DOCU,573765.0,134840512.65,1.3,Buy,2421.0
2020-11-04,ARKK,DOUYU INTERNATIONAL HOLD-ADR,DOYU,3034325.0,46667918.5,0.45,Sell,473546.0
2020-11-04,ARKK,EXACT SCIENCES CORP,EXAS,1365852.0,168204673.8,1.6200000000000003,Buy,60547.0
2020-11-04,ARKK,FACEBOOK INC-CLASS A,FB,337939.0,97116909.82,0.93,Buy,1422.0
2020-11-04,ARKK,HUYA INC-ADR,HUYA,4700281.0,106414361.84,1.02,Buy,19791.0
2020-11-04,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,1391614.0,136879153.04,1.32,Buy,5859.0
2020-11-04,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6214668.0,245976559.44,2.37,Buy,26172.0
2020-11-04,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,3555141.0,97162003.53,0.93,Buy,14967.0
2020-11-04,ARKK,LENDINGTREE INC,TREE UW,910599.0,317598719.22,3.06,Buy,3834.0
2020-11-04,ARKK,MATERIALISE NV-ADR,MTLS,5273655.0,191750095.8,1.84,Buy,22203.0
2020-11-04,ARKK,MORGAN STANLEY GOVT INSTL 8035,,11029222.75,11029222.75,0.11,Buy,1302775.460000001
2020-11-04,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2834026.0,110697055.56,1.06,Sell,18354.0
2020-11-04,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,1098898.0,75252535.04,0.72,Buy,4626.0
2020-11-04,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,6633957.0,82261066.8,0.79,Buy,27936.0
2020-11-04,ARKK,PAGERDUTY INC,PD,7405872.0,212992878.72,2.0500000000000003,Buy,31185.0
2020-11-04,ARKK,PAYPAL HOLDINGS INC,PYPL,541148.0,105139644.92,1.01,Buy,2277.0
2020-11-04,ARKK,PINTEREST INC- CLASS A,PINS,1673608.0,102843211.6,0.99,Buy,7047.0
2020-11-04,ARKK,PROTO LABS INC,PRLB,2636220.0,331531027.2,3.19,Buy,11097.0
2020-11-04,ARKK,PURE STORAGE INC - CLASS A,PSTG,16509455.0,285943760.6,2.75,Buy,69516.0
2020-11-04,ARKK,ROKU INC,ROKU,2544904.0,548884894.72,5.28,Buy,10719.0
2020-11-04,ARKK,SEA LTD-ADR,SE,319369.0,56515538.24,0.54,Buy,1341.0
2020-11-04,ARKK,SERES THERAPEUTICS INC,MCRB,8555727.0,284050136.4,2.73,Sell,10775.0
2020-11-04,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,11781787.0,307858094.31,2.96,Buy,49608.0
2020-11-04,ARKK,SPLUNK INC,SPLK,768434.0,159073522.34,1.53,Buy,3240.0
2020-11-04,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1159796.0,277515986.88,2.67,Buy,4887.0
2020-11-04,ARKK,SQUARE INC - A,SQ,3462280.0,593053941.2,5.7,Buy,14580.0
2020-11-04,ARKK,SYNOPSYS INC,SNPS,494144.0,115288736.64,1.11,Buy,2079.0
2020-11-04,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,1867790.0,167073815.5,1.61,Buy,7866.0
2020-11-04,ARKK,TELADOC HEALTH INC,TDOC,1848814.0,367433294.36,3.53,Buy,7785.0
2020-11-04,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,901663.0,70969894.73,0.68,Buy,115521.0
2020-11-04,ARKK,TESLA INC,TSLA,2383801.0,1003532544.98,9.65,Buy,10035.0
2020-11-04,ARKK,TWILIO INC - A,TWLO,675449.0,206815729.31,1.99,Buy,2844.0
2020-11-04,ARKK,TWIST BIOSCIENCE CORP,TWST,1715736.0,154296138.48,1.48,Buy,7227.0
2020-11-04,ARKK,UNITY SOFTWARE INC,U,684146.0,72827341.7,0.7,Buy,2880.0
2020-11-04,ARKK,VERACYTE INC,VCYT,4382387.0,175426951.61,1.69,Buy,18450.0
2020-11-04,ARKK,ZILLOW GROUP INC - C,Z,3285959.0,328431602.05,3.16,Buy,13833.0
2020-11-04,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,205179.0,99245082.3,0.95,Buy,864.0
2020-11-04,ARKK,ZSCALER INC,ZS,563865.0,81957777.75,0.79,Buy,2376.0
2020-11-04,ARKQ,AEROVIRONMENT INC,AVAV,242566.0,18646048.42,2.29,Buy,6384.0
2020-11-04,ARKQ,ALPHABET INC-CL C,GOOG,21971.0,38430135.23,4.72,Buy,581.0
2020-11-04,ARKQ,AMAZON.COM INC,AMZN,3755.0,12170555.8,1.5,Buy,98.0
2020-11-04,ARKQ,ANSYS INC,ANSS,25557.0,8414642.25,1.03,Buy,672.0
2020-11-04,ARKQ,APPLE INC,AAPL,69025.0,7934423.75,0.97,Buy,1820.0
2020-11-04,ARKQ,AUTODESK INC,ADSK,26799.0,6589606.11,0.8100000000000002,Buy,707.0
2020-11-04,ARKQ,BAIDU INC - SPON ADR,BIDU,129352.0,18149379.12,2.23,Buy,3402.0
2020-11-04,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,742065.0,34032585.03,4.18,Buy,19530.0
2020-11-04,ARKQ,CATERPILLAR INC,CAT,148823.0,23101794.29,2.8400000000000003,Buy,3913.0
2020-11-04,ARKQ,DEERE & CO,DE,129339.0,30174788.7,3.71,Buy,3402.0
2020-11-04,ARKQ,ELBIT SYSTEMS LTD,ESLT,76501.0,8775429.71,1.08,Buy,2016.0
2020-11-04,ARKQ,FLIR SYSTEMS INC,FLIR,543904.0,19362982.4,2.3800000000000003,Buy,14315.0
2020-11-04,ARKQ,HONEYWELL INTERNATIONAL INC,HON,22356.0,3999711.96,0.49,Buy,588.0
2020-11-04,ARKQ,INTUITIVE SURGICAL INC,ISRG,15430.0,10949899.5,1.35,Buy,406.0
2020-11-04,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,859393.0,23487210.69,2.89,Buy,22617.0
2020-11-04,ARKQ,JD.COM INC-ADR,JD,356389.0,31829101.59,3.91,Buy,9380.0
2020-11-04,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,820263.0,19350004.17,2.3800000000000003,Buy,21588.0
2020-11-04,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,1332046.0,27040533.8,3.32,Buy,35056.0
2020-11-04,ARKQ,MATERIALISE NV-ADR,MTLS,1389883.0,50536145.88,6.21,Buy,36575.0
2020-11-04,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,2397534.07,2397534.07,0.29,Sell,137209.34000000032
2020-11-04,ARKQ,NANO DIMENSION LTD - ADR,NNDM,1959985.0,5762355.9,0.7100000000000001,Buy,51604.0
2020-11-04,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,442241.0,14134022.36,1.7399999999999998,Buy,11641.0
2020-11-04,ARKQ,NVIDIA CORP,NVDA,17298.0,9544517.46,1.17,Buy,455.0
2020-11-04,ARKQ,NXP SEMICONDUCTORS NV,NXPI,138057.0,19242384.66,2.36,Buy,3633.0
2020-11-04,ARKQ,PROTO LABS INC,PRLB,236587.0,29753181.12,3.66,Buy,6223.0
2020-11-04,ARKQ,RAVEN INDUSTRIES INC,RAVN,161676.0,3634476.48,0.45,Buy,4256.0
2020-11-04,ARKQ,ROCKWELL AUTOMATION INC,ROK,33362.0,8096623.78,0.99,Buy,875.0
2020-11-04,ARKQ,SPLUNK INC,SPLK,91273.0,18894423.73,2.32,Buy,2401.0
2020-11-04,ARKQ,SYNOPSYS INC,SNPS,73963.0,17256307.53,2.12,Buy,1946.0
2020-11-04,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,216726.0,19386140.7,2.3800000000000003,Buy,5705.0
2020-11-04,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,123692.0,9735797.32,1.2,Buy,3255.0
2020-11-04,ARKQ,TERADYNE INC,TER,141934.0,13604373.9,1.67,Buy,3738.0
2020-11-04,ARKQ,TESLA INC,TSLA,193977.0,81660437.46,10.03,Buy,5103.0
2020-11-04,ARKQ,TRIMBLE INC,TRMB,538797.0,28572404.91,3.51,Buy,14182.0
2020-11-04,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,673480.0,12142844.4,1.49,Buy,17724.0
2020-11-04,ARKQ,WORKHORSE GROUP INC,WKHS,978165.0,16032124.35,1.97,Buy,25739.0
2020-11-04,ARKQ,XILINX INC,XLNX,223514.0,28667905.64,3.52,Buy,5880.0
2020-11-04,ARKW,2U INC,TWOU,1917712.0,77379679.2,2.56,Sell,3777.0
2020-11-04,ARKW,ADOBE INC,ADBE,57498.0,28014750.54,0.93,Buy,113.0
2020-11-04,ARKW,ADYEN NV-UNSPON ADR,ADYEY,798734.0,30431765.4,1.0,Buy,1567.0
2020-11-04,ARKW,AGORA INC-ADR,API,712301.0,30764280.19,1.02,Buy,1399.0
2020-11-04,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,203037.0,60040071.27,1.98,Buy,398.0
2020-11-04,ARKW,AMAZON.COM INC,AMZN,11379.0,36881159.64,1.22,Buy,22.0
2020-11-04,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,155286.0,29321102.52,0.97,Buy,305.0
2020-11-04,ARKW,CLOUDFLARE INC - CLASS A,NET,276318.0,15506966.16,0.51,Buy,542.0
2020-11-04,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,268719.0,36631774.08,1.21,Buy,527.0
2020-11-04,ARKW,DOCUSIGN INC,DOCU,126255.0,29671187.55,0.98,Buy,248.0
2020-11-04,ARKW,FACEBOOK INC-CLASS A,FB,326025.0,93693064.5,3.09,Buy,640.0
2020-11-04,ARKW,FASTLY INC - CLASS A,FSLY,727160.0,51650174.8,1.71,Buy,1427.0
2020-11-04,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,4940307.0,78402672.09,2.59,Buy,9693.0
2020-11-04,ARKW,HUBSPOT INC,HUBS,114670.0,37390446.9,1.23,Buy,225.0
2020-11-04,ARKW,HUYA INC-ADR,HUYA,3087494.0,69900864.16,2.31,Buy,6056.0
2020-11-04,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,619416.0,60925757.76,2.01,Buy,1215.0
2020-11-04,ARKW,JD.COM INC-ADR,JD,351025.0,31350042.75,1.04,Buy,689.0
2020-11-04,ARKW,KE HOLDINGS INC,BEKE,206759.0,15573087.88,0.51,Buy,406.0
2020-11-04,ARKW,LENDINGCLUB CORP,LC,4690082.0,25045037.88,0.83,Sell,9238.0
2020-11-04,ARKW,LENDINGTREE INC,TREE UW,243840.0,85046515.2,2.81,Buy,478.0
2020-11-04,ARKW,MERCADOLIBRE INC,MELI,34993.0,46039940.17,1.52,Buy,69.0
2020-11-04,ARKW,MORGAN STANLEY GOVT INSTL 8035,,6728324.49,6728324.49,0.22,Sell,659095.25
2020-11-04,ARKW,NETFLIX INC,NFLX,123938.0,61590989.1,2.03,Buy,243.0
2020-11-04,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,429602.0,29419144.96,0.97,Buy,843.0
2020-11-04,ARKW,NVIDIA CORP,NVDA,55683.0,30724208.91,1.01,Buy,109.0
2020-11-04,ARKW,OKTA INC,OKTA,129509.0,29634249.38,0.98,Buy,254.0
2020-11-04,ARKW,PAGERDUTY INC,PD,2671029.0,76818794.04,2.54,Buy,5240.0
2020-11-04,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,24700.0,264784.0,0.01,Buy,49.0
2020-11-04,ARKW,PAYPAL HOLDINGS INC,PYPL,265835.0,51649082.15,1.71,Buy,522.0
2020-11-04,ARKW,PINTEREST INC- CLASS A,PINS,1463057.0,89904852.65,2.97,Buy,2870.0
2020-11-04,ARKW,PURE STORAGE INC - CLASS A,PSTG,4938837.0,85540656.84,2.82,Buy,9688.0
2020-11-04,ARKW,ROKU INC,ROKU,875661.0,188862564.48,6.239999999999999,Buy,1718.0
2020-11-04,ARKW,SEA LTD-ADR,SE,395267.0,69946448.32,2.31,Buy,775.0
2020-11-04,ARKW,SHOPIFY INC - CLASS A,SHOP,11803.0,11755788.0,0.3899999999999999,Buy,23.0
2020-11-04,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,3097870.0,80947343.1,2.67,Buy,6077.0
2020-11-04,ARKW,SNAP INC - A,SNAP,1870770.0,78553632.3,2.59,Buy,3670.0
2020-11-04,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,2117599.0,38540301.8,1.27,Buy,4154.0
2020-11-04,ARKW,SPLUNK INC,SPLK,257715.0,53349582.15,1.76,Buy,506.0
2020-11-04,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,403315.0,96505213.2,3.19,Buy,791.0
2020-11-04,ARKW,SQUARE INC - A,SQ,944606.0,161801561.74,5.34,Buy,1853.0
2020-11-04,ARKW,SYNOPSYS INC,SNPS,128953.0,30086024.43,0.99,Buy,253.0
2020-11-04,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,385734.0,34503906.3,1.14,Buy,757.0
2020-11-04,ARKW,TELADOC HEALTH INC,TDOC,435027.0,86457265.98,2.86,Buy,853.0
2020-11-04,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1131862.0,89088858.02,2.94,Buy,2220.0
2020-11-04,ARKW,TESLA INC,TSLA,641889.0,270222431.22,8.92,Buy,1259.0
2020-11-04,ARKW,TRADE DESK INC/THE -CLASS A,TTD,62966.0,39820957.72,1.31,Buy,124.0
2020-11-04,ARKW,TWILIO INC - A,TWLO,265286.0,81227920.34,2.68,Buy,520.0
2020-11-04,ARKW,UNITY SOFTWARE INC,U,328159.0,34932525.55,1.15,Buy,644.0
2020-11-04,ARKW,VERACYTE INC,VCYT,1478929.0,59201527.87,1.95,Sell,19669.0
2020-11-04,ARKW,ZILLOW GROUP INC - C,Z,638603.0,63828369.85,2.11,Buy,1253.0
2020-11-04,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,55036.0,26620913.2,0.88,Buy,108.0
2020-11-03,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,116783.0,33349721.31,3.69,Buy,9443.0
2020-11-03,ARKF,JAPANESE YEN,,0.0,0.0,0.0,Sell,38739700.0
2020-11-03,ARKF,MORGAN STANLEY GOVT INSTL 8035,,2438455.55,2438455.55,0.27,Buy,336708.96
2020-11-03,ARKF,PAYPAL HOLDINGS INC,PYPL,173785.0,31248280.85,3.45,Buy,24285.0
2020-11-03,ARKF,PINDUODUO INC-ADR,PDD,100287.0,9800045.64,1.08,Sell,27934.0
2020-11-03,ARKF,SNAP INC - A,SNAP,600688.0,24730324.96,2.73,Sell,43300.0
2020-11-03,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,510813.0,8515252.71,0.94,Buy,126758.0
